satd_id,project_name,resolution,resolution_commit,v1_comment,v2_comment,refactoring_type
21302,crosswire/jsword,SATD_REMOVED,316131fb7513b384641240cc20757008bce1e77c,"Probably a bit harsh, but it would be wrong to just drop it.",None,Rename Parameter
21302,crosswire/jsword,SATD_REMOVED,316131fb7513b384641240cc20757008bce1e77c,"Probably a bit harsh, but it would be wrong to just drop it.",None,Change Attribute Type
21302,crosswire/jsword,SATD_REMOVED,316131fb7513b384641240cc20757008bce1e77c,"Probably a bit harsh, but it would be wrong to just drop it.",None,Change Parameter Type
21302,crosswire/jsword,SATD_REMOVED,316131fb7513b384641240cc20757008bce1e77c,"Probably a bit harsh, but it would be wrong to just drop it.",None,Change Variable Type
21302,crosswire/jsword,SATD_REMOVED,316131fb7513b384641240cc20757008bce1e77c,"Probably a bit harsh, but it would be wrong to just drop it.",None,Rename Method
21302,crosswire/jsword,SATD_REMOVED,316131fb7513b384641240cc20757008bce1e77c,"Probably a bit harsh, but it would be wrong to just drop it.",None,Rename Variable
21680,crosswire/jsword,CLASS_OR_METHOD_CHANGED,530f86e055a86b13525483670b0f6e9f85008c00,"TODO(DMS): Preserve whitespace, in a smart manner.","TODO(DMS): Preserve whitespace, in a smart manner.",Change Parameter Type
21680,crosswire/jsword,CLASS_OR_METHOD_CHANGED,530f86e055a86b13525483670b0f6e9f85008c00,"TODO(DMS): Preserve whitespace, in a smart manner.","TODO(DMS): Preserve whitespace, in a smart manner.",Rename Parameter
21681,crosswire/jsword,SATD_REMOVED,530f86e055a86b13525483670b0f6e9f85008c00,"properly declared, (or maybe it is but something else is
broken) so discard it",If it is something that xml can't handle then replace it.,Change Parameter Type
21681,crosswire/jsword,SATD_REMOVED,530f86e055a86b13525483670b0f6e9f85008c00,"properly declared, (or maybe it is but something else is
broken) so discard it",If it is something that xml can't handle then replace it.,Rename Parameter
22059,crosswire/jsword,SATD_REMOVED,29eff62e0bfcd1e96c1c0db8484100a14da36bca,TODO:CJB: Why is this here?,None,Change Attribute Type
22059,crosswire/jsword,SATD_REMOVED,29eff62e0bfcd1e96c1c0db8484100a14da36bca,TODO:CJB: Why is this here?,None,Rename Attribute
21946,crosswire/jsword,SATD_REMOVED,0cc7700c8891701791f5bdd50b799f93b6a06f97,"FIXME(CJB) should really rename this, and provide a new method to actually get the raw text","(non-Javadoc)
@see org.crosswire.jsword.book.Book#getRawText(org.crosswire.jsword.passage.Key)",Rename Method
21946,crosswire/jsword,SATD_REMOVED,0cc7700c8891701791f5bdd50b799f93b6a06f97,"FIXME(CJB) should really rename this, and provide a new method to actually get the raw text","(non-Javadoc)
@see org.crosswire.jsword.book.Book#getRawText(org.crosswire.jsword.passage.Key)",Rename Parameter
21946,crosswire/jsword,SATD_REMOVED,0cc7700c8891701791f5bdd50b799f93b6a06f97,"FIXME(CJB) should really rename this, and provide a new method to actually get the raw text","(non-Javadoc)
@see org.crosswire.jsword.book.Book#getRawText(org.crosswire.jsword.passage.Key)",Change Parameter Type
21947,crosswire/jsword,SATD_REMOVED,0cc7700c8891701791f5bdd50b799f93b6a06f97,FIXME(CJB) can be de-duplicated from others.,None,Rename Method
21947,crosswire/jsword,SATD_REMOVED,0cc7700c8891701791f5bdd50b799f93b6a06f97,FIXME(CJB) can be de-duplicated from others.,None,Rename Parameter
21947,crosswire/jsword,SATD_REMOVED,0cc7700c8891701791f5bdd50b799f93b6a06f97,FIXME(CJB) can be de-duplicated from others.,None,Change Parameter Type
21183,crosswire/jsword,SATD_REMOVED,ac1338beb136c63501d8f4bbb25b733607ee7e3d,"Should we add ourselves as a ComponentListener?
Probably not. Knowning what is registered may
then be complex.",None,Rename Class
21183,crosswire/jsword,SATD_REMOVED,ac1338beb136c63501d8f4bbb25b733607ee7e3d,"Should we add ourselves as a ComponentListener?
Probably not. Knowning what is registered may
then be complex.",None,Change Attribute Type
21183,crosswire/jsword,SATD_REMOVED,ac1338beb136c63501d8f4bbb25b733607ee7e3d,"Should we add ourselves as a ComponentListener?
Probably not. Knowning what is registered may
then be complex.",None,Change Return Type
21183,crosswire/jsword,SATD_REMOVED,ac1338beb136c63501d8f4bbb25b733607ee7e3d,"Should we add ourselves as a ComponentListener?
Probably not. Knowning what is registered may
then be complex.",None,Change Variable Type
21184,crosswire/jsword,SATD_REMOVED,ac1338beb136c63501d8f4bbb25b733607ee7e3d,TODO: write,PENDING: write,Rename Class
21184,crosswire/jsword,SATD_REMOVED,ac1338beb136c63501d8f4bbb25b733607ee7e3d,TODO: write,PENDING: write,Change Attribute Type
21184,crosswire/jsword,SATD_REMOVED,ac1338beb136c63501d8f4bbb25b733607ee7e3d,TODO: write,PENDING: write,Change Return Type
21184,crosswire/jsword,SATD_REMOVED,ac1338beb136c63501d8f4bbb25b733607ee7e3d,TODO: write,PENDING: write,Change Variable Type
21124,crosswire/jsword,SATD_REMOVED,d51194ff0d7b441e0ca517a2b6fffa099f5382aa,"So we just walk up the tree trying to find a verse
TODO: how?",So we just walk up the tree trying to find a verse,Rename Variable
21752,crosswire/jsword,SATD_REMOVED,947f630a08346768c4a226727b174b4122828c8a,"Read from the data file.
I wonder if it would be safe to do a readLine() from here.
Probably be safer not to risk it since we know how long it is.",None,Rename Variable
21753,crosswire/jsword,SATD_REMOVED,947f630a08346768c4a226727b174b4122828c8a,PENDING(joe): refactor to get rid of this,Read the offset and size for this key from the index,Rename Variable
21754,crosswire/jsword,CLASS_OR_METHOD_CHANGED,947f630a08346768c4a226727b174b4122828c8a,PENDING(joe): refactor to get rid of this,PENDING(joe): refactor to get rid of this,Rename Variable
21755,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,None,Rename Variable
21755,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,None,Change Return Type
21755,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,None,Change Attribute Type
21755,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,None,Change Parameter Type
21755,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,None,Change Variable Type
21756,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,"(non-Javadoc)
@see org.crosswire.common.activate.Activatable#activate(org.crosswire.common.activate.Lock)",Rename Variable
21756,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,"(non-Javadoc)
@see org.crosswire.common.activate.Activatable#activate(org.crosswire.common.activate.Lock)",Change Return Type
21756,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,"(non-Javadoc)
@see org.crosswire.common.activate.Activatable#activate(org.crosswire.common.activate.Lock)",Change Attribute Type
21756,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,"(non-Javadoc)
@see org.crosswire.common.activate.Activatable#activate(org.crosswire.common.activate.Lock)",Change Parameter Type
21756,crosswire/jsword,SATD_REMOVED,58cac734700d2aee8bb48425e3132f5ce808fcd3,PENDING(joe): refactor to get rid of this,"(non-Javadoc)
@see org.crosswire.common.activate.Activatable#activate(org.crosswire.common.activate.Lock)",Change Variable Type
21761,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,"So we need to find a matching key.
TODO(DM): This is a hack.",None,Rename Method
21761,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,"So we need to find a matching key.
TODO(DM): This is a hack.",None,Rename Parameter
21761,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,"So we need to find a matching key.
TODO(DM): This is a hack.",None,Rename Variable
21761,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,"So we need to find a matching key.
TODO(DM): This is a hack.",None,Change Variable Type
21762,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,TODO(DM): Hack alert!!! This is not in the right place!!!,None,Rename Method
21762,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,TODO(DM): Hack alert!!! This is not in the right place!!!,None,Rename Parameter
21762,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,TODO(DM): Hack alert!!! This is not in the right place!!!,None,Rename Variable
21762,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,TODO(DM): Hack alert!!! This is not in the right place!!!,None,Change Variable Type
21763,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,Hack alert!!! NASB has trailing letters!!!!,None,Rename Method
21763,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,Hack alert!!! NASB has trailing letters!!!!,None,Rename Parameter
21763,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,Hack alert!!! NASB has trailing letters!!!!,None,Rename Variable
21763,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,Hack alert!!! NASB has trailing letters!!!!,None,Change Variable Type
21764,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,"This should move along with getStrongsKey
$NON-NLS-1$
$NON-NLS-1$",None,Rename Method
21764,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,"This should move along with getStrongsKey
$NON-NLS-1$
$NON-NLS-1$",None,Rename Parameter
21764,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,"This should move along with getStrongsKey
$NON-NLS-1$
$NON-NLS-1$",None,Rename Variable
21764,crosswire/jsword,SATD_REMOVED,f33f87741bfe6254d70c688f30a6b245536213af,"This should move along with getStrongsKey
$NON-NLS-1$
$NON-NLS-1$",None,Change Variable Type
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Move Class
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Rename Class
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Change Attribute Type
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Change Return Type
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Change Parameter Type
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Rename Attribute
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Rename Method
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Rename Parameter
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Rename Variable
21173,crosswire/jsword,FILE_PATH_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,Hack: tree depends on it being a Color not a sub of it.,Hack: tree depends on it being a Color not a sub of it.,Change Variable Type
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Move Class
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Rename Class
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Change Attribute Type
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Change Return Type
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Change Parameter Type
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Rename Attribute
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Rename Method
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Rename Parameter
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Rename Variable
21174,crosswire/jsword,CLASS_OR_METHOD_CHANGED,3e405a867775915e33578192e82f90fa7a17b7bc,"JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)","JDK: For some reason we can't do this in the version of Swing that we are on
it is only available in the JDK1.2.2 implementation
fontc.dialog = (root instanceof JFrame)
? new JDialog((JFrame) root, title, true)",Change Variable Type
22071,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(DMS): Optimize, don't convert to a string and back again",None,Change Return Type
22071,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(DMS): Optimize, don't convert to a string and back again",None,Change Parameter Type
22071,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(DMS): Optimize, don't convert to a string and back again",None,Rename Attribute
22071,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(DMS): Optimize, don't convert to a string and back again",None,Change Attribute Type
22071,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(DMS): Optimize, don't convert to a string and back again",None,Change Variable Type
22072,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"we swallow the exception, as we've already alerted that we failed
to load the missing resources.",None,Change Return Type
22072,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"we swallow the exception, as we've already alerted that we failed
to load the missing resources.",None,Change Parameter Type
22072,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"we swallow the exception, as we've already alerted that we failed
to load the missing resources.",None,Rename Attribute
22072,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"we swallow the exception, as we've already alerted that we failed
to load the missing resources.",None,Change Attribute Type
22072,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"we swallow the exception, as we've already alerted that we failed
to load the missing resources.",None,Change Variable Type
22073,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Consider handling !zerosUnmapped here. It is the only place it can happen.,None,Change Return Type
22073,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Consider handling !zerosUnmapped here. It is the only place it can happen.,None,Change Parameter Type
22073,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Consider handling !zerosUnmapped here. It is the only place it can happen.,None,Rename Attribute
22073,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Consider handling !zerosUnmapped here. It is the only place it can happen.,None,Change Attribute Type
22073,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Consider handling !zerosUnmapped here. It is the only place it can happen.,None,Change Variable Type
22074,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): If ? can't be on left, consider directly calling",None,Change Return Type
22074,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): If ? can't be on left, consider directly calling",None,Change Parameter Type
22074,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): If ? can't be on left, consider directly calling",None,Rename Attribute
22074,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): If ? can't be on left, consider directly calling",None,Change Attribute Type
22074,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): If ? can't be on left, consider directly calling",None,Change Variable Type
22075,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): optimize getCardinality calls by using VerseRange and Verse as Key in QualifiedKey,None,Change Return Type
22075,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): optimize getCardinality calls by using VerseRange and Verse as Key in QualifiedKey,None,Change Parameter Type
22075,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): optimize getCardinality calls by using VerseRange and Verse as Key in QualifiedKey,None,Rename Attribute
22075,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): optimize getCardinality calls by using VerseRange and Verse as Key in QualifiedKey,None,Change Attribute Type
22075,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): optimize getCardinality calls by using VerseRange and Verse as Key in QualifiedKey,None,Change Variable Type
22076,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): maybe move this up to processEntry
we allow some global flags properties - for a want of a better syntax!",None,Change Return Type
22076,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): maybe move this up to processEntry
we allow some global flags properties - for a want of a better syntax!",None,Change Parameter Type
22076,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): maybe move this up to processEntry
we allow some global flags properties - for a want of a better syntax!",None,Rename Attribute
22076,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): maybe move this up to processEntry
we allow some global flags properties - for a want of a better syntax!",None,Change Attribute Type
22076,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,"TODO(CJB): maybe move this up to processEntry
we allow some global flags properties - for a want of a better syntax!",None,Change Variable Type
22077,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Is + or - allowed only on the right hand side,"TODO(CJB): Is + or - allowed only on the right hand side
NOTE(DMS): Always returns a QualifiedKey containing a Passage having a VerseRange of 1 or more verses",Change Return Type
22077,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Is + or - allowed only on the right hand side,"TODO(CJB): Is + or - allowed only on the right hand side
NOTE(DMS): Always returns a QualifiedKey containing a Passage having a VerseRange of 1 or more verses",Change Parameter Type
22077,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Is + or - allowed only on the right hand side,"TODO(CJB): Is + or - allowed only on the right hand side
NOTE(DMS): Always returns a QualifiedKey containing a Passage having a VerseRange of 1 or more verses",Rename Attribute
22077,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Is + or - allowed only on the right hand side,"TODO(CJB): Is + or - allowed only on the right hand side
NOTE(DMS): Always returns a QualifiedKey containing a Passage having a VerseRange of 1 or more verses",Change Attribute Type
22077,crosswire/jsword,SATD_REMOVED,1a3fc99b83e573efeaf5fbe971a5271485b42980,TODO(CJB): Is + or - allowed only on the right hand side,"TODO(CJB): Is + or - allowed only on the right hand side
NOTE(DMS): Always returns a QualifiedKey containing a Passage having a VerseRange of 1 or more verses",Change Variable Type
21744,crosswire/jsword,SATD_REMOVED,ffbca6e3efd1da4b0382522c4d3ec5273921f39c,"
// The new value shouldn't really be blank - obviously this
// choice has just been added, substitute the default.
if (newValue == null)",None,Rename Variable
21744,crosswire/jsword,SATD_REMOVED,ffbca6e3efd1da4b0382522c4d3ec5273921f39c,"
// The new value shouldn't really be blank - obviously this
// choice has just been added, substitute the default.
if (newValue == null)",None,Rename Attribute
21744,crosswire/jsword,SATD_REMOVED,ffbca6e3efd1da4b0382522c4d3ec5273921f39c,"
// The new value shouldn't really be blank - obviously this
// choice has just been added, substitute the default.
if (newValue == null)",None,Change Attribute Type
21648,crosswire/jsword,CLASS_OR_METHOD_CHANGED,f1aeeb6b0c3d58c05f5075df8f2ef7944dbeae26,"This is cheating beacuse I am supposed to say:
<code>!obj.getClass().equals(this.getClass())</code>
However I think it is entirely valid for a RangedPassage
to equal a DistinctPassage since the point of the Factory
is that the user does not need to know the actual type of the
Object he is using.","This is cheating beacuse I am supposed to say:
<code>!obj.getClass().equals(this.getClass())</code>
However I think it is entirely valid for a RangedPassage
to equal a DistinctPassage since the point of the Factory
is that the user does not need to know the actual type of the
Object he is using.",Change Parameter Type
21648,crosswire/jsword,CLASS_OR_METHOD_CHANGED,f1aeeb6b0c3d58c05f5075df8f2ef7944dbeae26,"This is cheating beacuse I am supposed to say:
<code>!obj.getClass().equals(this.getClass())</code>
However I think it is entirely valid for a RangedPassage
to equal a DistinctPassage since the point of the Factory
is that the user does not need to know the actual type of the
Object he is using.","This is cheating beacuse I am supposed to say:
<code>!obj.getClass().equals(this.getClass())</code>
However I think it is entirely valid for a RangedPassage
to equal a DistinctPassage since the point of the Factory
is that the user does not need to know the actual type of the
Object he is using.",Change Variable Type
21648,crosswire/jsword,CLASS_OR_METHOD_CHANGED,f1aeeb6b0c3d58c05f5075df8f2ef7944dbeae26,"This is cheating beacuse I am supposed to say:
<code>!obj.getClass().equals(this.getClass())</code>
However I think it is entirely valid for a RangedPassage
to equal a DistinctPassage since the point of the Factory
is that the user does not need to know the actual type of the
Object he is using.","This is cheating beacuse I am supposed to say:
<code>!obj.getClass().equals(this.getClass())</code>
However I think it is entirely valid for a RangedPassage
to equal a DistinctPassage since the point of the Factory
is that the user does not need to know the actual type of the
Object he is using.",Change Return Type
21648,crosswire/jsword,CLASS_OR_METHOD_CHANGED,f1aeeb6b0c3d58c05f5075df8f2ef7944dbeae26,"This is cheating beacuse I am supposed to say:
<code>!obj.getClass().equals(this.getClass())</code>
However I think it is entirely valid for a RangedPassage
to equal a DistinctPassage since the point of the Factory
is that the user does not need to know the actual type of the
Object he is using.","This is cheating beacuse I am supposed to say:
<code>!obj.getClass().equals(this.getClass())</code>
However I think it is entirely valid for a RangedPassage
to equal a DistinctPassage since the point of the Factory
is that the user does not need to know the actual type of the
Object he is using.",Rename Parameter
21649,crosswire/jsword,CLASS_OR_METHOD_CHANGED,f1aeeb6b0c3d58c05f5075df8f2ef7944dbeae26,FIXME: Potential bug. According to iterator contract hasNext and next must be paired.,FIXME: Potential bug. According to iterator contract hasNext and next must be paired.,Change Parameter Type
21649,crosswire/jsword,CLASS_OR_METHOD_CHANGED,f1aeeb6b0c3d58c05f5075df8f2ef7944dbeae26,FIXME: Potential bug. According to iterator contract hasNext and next must be paired.,FIXME: Potential bug. According to iterator contract hasNext and next must be paired.,Change Variable Type
21649,crosswire/jsword,CLASS_OR_METHOD_CHANGED,f1aeeb6b0c3d58c05f5075df8f2ef7944dbeae26,FIXME: Potential bug. According to iterator contract hasNext and next must be paired.,FIXME: Potential bug. According to iterator contract hasNext and next must be paired.,Change Return Type
21649,crosswire/jsword,CLASS_OR_METHOD_CHANGED,f1aeeb6b0c3d58c05f5075df8f2ef7944dbeae26,FIXME: Potential bug. According to iterator contract hasNext and next must be paired.,FIXME: Potential bug. According to iterator contract hasNext and next must be paired.,Rename Parameter
